FECHA_CORTE;ANIO;ID_MES;MES;DEPARTAMENTO;AEROPUERTO;TIPO_VUELO;TIPO_MOVIMIENTO;NUMERO_PASAJEROS
20260429;2019;2;FEBRERO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;MOVIMIENTO GENERAL;16161
20260429;2019;2;FEBRERO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;LLEGADAS;0
20260429;2019;2;FEBRERO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;SALIDAS;8
20260429;2019;2;FEBRERO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;MOVIMIENTO GENERAL;8
20260429;2019;2;FEBRERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;LLEGADAS;24742
20260429;2019;2;FEBRERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;SALIDAS;25380
20260429;2019;2;FEBRERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;MOVIMIENTO GENERAL;50122
20260429;2019;2;FEBRERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;SALIDAS;0
20260429;2019;2;FEBRERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;LLEGADAS;22477
20260429;2019;2;FEBRERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;SALIDAS;22839
20260429;2019;2;FEBRERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;MOVIMIENTO GENERAL;45316
20260429;2019;2;FEBRERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;LLEGADAS;605
20260429;2019;2;FEBRERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;SALIDAS;664
20260429;2019;2;FEBRERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;MOVIMIENTO GENERAL;1269
20260429;2019;2;FEBRERO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;LLEGADAS;468543
20260429;2019;2;FEBRERO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;SALIDAS;473175
20260429;2019;2;FEBRERO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;MOVIMIENTO GENERAL;941718
20260429;2019;2;FEBRERO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;LLEGADAS;500963
20260429;2019;2;FEBRERO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;SALIDAS;503780
20260429;2019;2;FEBRERO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;MOVIMIENTO GENERAL;1004743
20260429;2019;2;FEBRERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;LLEGADAS;48737
20260429;2019;2;FEBRERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;SALIDAS;48315
20260429;2019;2;FEBRERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;MOVIMIENTO GENERAL;97052
20260429;2019;2;FEBRERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;SALIDAS;0
20260429;2019;2;FEBRERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;LORETO;YURIMAGUAS;DOMÉSTICO;LLEGADAS;580
20260429;2019;2;FEBRERO;LORETO;YURIMAGUAS;DOMÉSTICO;SALIDAS;636
20260429;2019;2;FEBRERO;LORETO;YURIMAGUAS;DOMÉSTICO;MOVIMIENTO GENERAL;1216
20260429;2019;2;FEBRERO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;LLEGADAS;10244
20260429;2019;2;FEBRERO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;SALIDAS;12788
20260429;2019;2;FEBRERO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;MOVIMIENTO GENERAL;23032
20260429;2019;2;FEBRERO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;SALIDAS;0
20260429;2019;2;FEBRERO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;MOQUEGUA;ILO;DOMÉSTICO;LLEGADAS;538
20260429;2019;2;FEBRERO;MOQUEGUA;ILO;DOMÉSTICO;SALIDAS;790
20260429;2019;2;FEBRERO;MOQUEGUA;ILO;DOMÉSTICO;MOVIMIENTO GENERAL;1328
20260429;2019;2;FEBRERO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;LLEGADAS;15941
20260429;2019;2;FEBRERO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;SALIDAS;16581
20260429;2019;2;FEBRERO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;MOVIMIENTO GENERAL;32522
20260429;2019;2;FEBRERO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;SALIDAS;3
20260429;2019;2;FEBRERO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;MOVIMIENTO GENERAL;3
20260429;2019;2;FEBRERO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;LLEGADAS;38603
20260429;2019;2;FEBRERO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;SALIDAS;41204
20260429;2019;2;FEBRERO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;MOVIMIENTO GENERAL;79807
20260429;2019;2;FEBRERO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;SALIDAS;0
20260429;2019;2;FEBRERO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;LLEGADAS;19045
20260429;2019;2;FEBRERO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;SALIDAS;17836
20260429;2019;2;FEBRERO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;MOVIMIENTO GENERAL;36881
20260429;2019;2;FEBRERO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;SALIDAS;0
20260429;2019;2;FEBRERO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;LLEGADAS;33606
20260429;2019;2;FEBRERO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;SALIDAS;34023
20260429;2019;2;FEBRERO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;MOVIMIENTO GENERAL;67629
20260429;2019;2;FEBRERO;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;LLEGADAS;0
20260429;2019;2;FEBRERO;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;SALIDAS;11
20260429;2019;2;FEBRERO;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;MOVIMIENTO GENERAL;11
20260429;2019;2;FEBRERO;SAN MARTÍN;JUANJUI;DOMÉSTICO;LLEGADAS;0
20260429;2019;2;FEBRERO;SAN MARTÍN;JUANJUI;DOMÉSTICO;SALIDAS;0
20260429;2019;2;FEBRERO;SAN MARTÍN;JUANJUI;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;SAN MARTÍN;SAPOSOA;DOMÉSTICO;LLEGADAS;0
20260429;2019;2;FEBRERO;SAN MARTÍN;SAPOSOA;DOMÉSTICO;SALIDAS;0
20260429;2019;2;FEBRERO;SAN MARTÍN;SAPOSOA;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;SAN MARTÍN;TOCACHE;DOMÉSTICO;LLEGADAS;55
20260429;2019;2;FEBRERO;SAN MARTÍN;TOCACHE;DOMÉSTICO;SALIDAS;54
20260429;2019;2;FEBRERO;SAN MARTÍN;TOCACHE;DOMÉSTICO;MOVIMIENTO GENERAL;109
20260429;2019;2;FEBRERO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;LLEGADAS;16664
20260429;2019;2;FEBRERO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;SALIDAS;16005
20260429;2019;2;FEBRERO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;MOVIMIENTO GENERAL;32669
20260429;2019;2;FEBRERO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;SALIDAS;0
20260429;2019;2;FEBRERO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;LLEGADAS;10083
20260429;2019;2;FEBRERO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;SALIDAS;10412
20260429;2019;2;FEBRERO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;MOVIMIENTO GENERAL;20495
20260429;2019;2;FEBRERO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;LLEGADAS;4
20260429;2019;2;FEBRERO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;SALIDAS;4
20260429;2019;2;FEBRERO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;MOVIMIENTO GENERAL;8
20260429;2019;2;FEBRERO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;LLEGADAS;26941
20260429;2019;2;FEBRERO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;SALIDAS;26583
20260429;2019;2;FEBRERO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;MOVIMIENTO GENERAL;53524
20260429;2019;2;FEBRERO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;LLEGADAS;0
20260429;2019;2;FEBRERO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;SALIDAS;0
20260429;2019;2;FEBRERO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;2;FEBRERO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;LLEGADAS;945
20260429;2019;2;FEBRERO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;SALIDAS;918
20260429;2019;2;FEBRERO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;MOVIMIENTO GENERAL;1863
20260429;2019;3;MARZO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;LLEGADAS;749
20260429;2019;3;MARZO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;SALIDAS;703
20260429;2019;3;MARZO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;MOVIMIENTO GENERAL;1452
20260429;2019;3;MARZO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;LLEGADAS;0
20260429;2019;3;MARZO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;SALIDAS;0
20260429;2019;3;MARZO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;LLEGADAS;29
20260429;2019;3;MARZO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;SALIDAS;20
20260429;2019;3;MARZO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;MOVIMIENTO GENERAL;49
20260429;2019;3;MARZO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;LLEGADAS;0
20260429;2019;3;MARZO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;SALIDAS;0
20260429;2019;3;MARZO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;LLEGADAS;4
20260429;2019;3;MARZO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;SALIDAS;0
20260429;2019;3;MARZO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;MOVIMIENTO GENERAL;4
20260429;2019;3;MARZO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;LLEGADAS;71049
20260429;2019;3;MARZO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;SALIDAS;70204
20260429;2019;3;MARZO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;MOVIMIENTO GENERAL;141253
20260429;2019;3;MARZO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;LLEGADAS;49
20260429;2019;3;MARZO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;SALIDAS;49
20260429;2019;3;MARZO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;MOVIMIENTO GENERAL;98
20260429;2019;3;MARZO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;LLEGADAS;10087
20260429;2019;3;MARZO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;SALIDAS;10824
20260429;2019;3;MARZO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;MOVIMIENTO GENERAL;20911
20260429;2019;3;MARZO;CAJAMARCA;JAÉN;DOMÉSTICO;LLEGADAS;11406
20260429;2019;3;MARZO;CAJAMARCA;JAÉN;DOMÉSTICO;SALIDAS;11374
20260429;2019;3;MARZO;CAJAMARCA;JAÉN;DOMÉSTICO;MOVIMIENTO GENERAL;22780
20260429;2019;3;MARZO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;LLEGADAS;11659
20260429;2019;3;MARZO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;SALIDAS;12974
20260429;2019;3;MARZO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;MOVIMIENTO GENERAL;24633
20260429;2019;3;MARZO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;LLEGADAS;135144
20260429;2019;3;MARZO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;SALIDAS;135626
20260429;2019;3;MARZO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;MOVIMIENTO GENERAL;270770
20260429;2019;3;MARZO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;LLEGADAS;5489
20260429;2019;3;MARZO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;SALIDAS;5405
20260429;2019;3;MARZO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;MOVIMIENTO GENERAL;10894
20260429;2019;3;MARZO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;LLEGADAS;1834
20260429;2019;3;MARZO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;SALIDAS;1875
20260429;2019;3;MARZO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;MOVIMIENTO GENERAL;3709
20260429;2019;3;MARZO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;LLEGADAS;980
20260429;2019;3;MARZO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;SALIDAS;988
20260429;2019;3;MARZO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;MOVIMIENTO GENERAL;1968
20260429;2019;3;MARZO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;LLEGADAS;6071
20260429;2019;3;MARZO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;SALIDAS;6077
20260429;2019;3;MARZO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;MOVIMIENTO GENERAL;12148
20260429;2019;3;MARZO;ICA;PISCO;DOMÉSTICO;LLEGADAS;101
20260429;2019;3;MARZO;ICA;PISCO;DOMÉSTICO;SALIDAS;10
20260429;2019;3;MARZO;ICA;PISCO;DOMÉSTICO;MOVIMIENTO GENERAL;111
20260429;2019;3;MARZO;ICA;PISCO;INTERNACIONAL;LLEGADAS;0
20260429;2019;3;MARZO;ICA;PISCO;INTERNACIONAL;SALIDAS;0
20260429;2019;3;MARZO;ICA;PISCO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;LLEGADAS;9634
20260429;2019;3;MARZO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;SALIDAS;9829
20260429;2019;3;MARZO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;MOVIMIENTO GENERAL;19463
20260429;2019;3;MARZO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;LLEGADAS;3
20260429;2019;3;MARZO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;SALIDAS;3
20260429;2019;3;MARZO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;MOVIMIENTO GENERAL;6
20260429;2019;3;MARZO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;LLEGADAS;25119
20260429;2019;3;MARZO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;SALIDAS;25833
20260429;2019;3;MARZO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;MOVIMIENTO GENERAL;50952
20260429;2019;3;MARZO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;LLEGADAS;0
20260429;2019;3;MARZO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;SALIDAS;0
20260429;2019;3;MARZO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;LLEGADAS;23949
20260429;2019;3;MARZO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;SALIDAS;24645
20260429;2019;3;MARZO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;MOVIMIENTO GENERAL;48594
20260429;2019;3;MARZO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;LLEGADAS;694
20260429;2019;3;MARZO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;SALIDAS;491
20260429;2019;3;MARZO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;MOVIMIENTO GENERAL;1185
20260429;2019;3;MARZO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;LLEGADAS;490256
20260429;2019;3;MARZO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;SALIDAS;489476
20260429;2019;3;MARZO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;MOVIMIENTO GENERAL;979732
20260429;2019;3;MARZO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;LLEGADAS;521956
20260429;2019;3;MARZO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;SALIDAS;518972
20260429;2019;3;MARZO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;MOVIMIENTO GENERAL;1040928
20260429;2019;3;MARZO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;LLEGADAS;48619
20260429;2019;3;MARZO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;SALIDAS;49665
20260429;2019;3;MARZO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;MOVIMIENTO GENERAL;98284
20260429;2019;3;MARZO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;LLEGADAS;0
20260429;2019;3;MARZO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;SALIDAS;0
20260429;2019;3;MARZO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;LORETO;YURIMAGUAS;DOMÉSTICO;LLEGADAS;688
20260429;2019;3;MARZO;LORETO;YURIMAGUAS;DOMÉSTICO;SALIDAS;815
20260429;2019;3;MARZO;LORETO;YURIMAGUAS;DOMÉSTICO;MOVIMIENTO GENERAL;1503
20260429;2019;3;MARZO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;LLEGADAS;12137
20260429;2019;3;MARZO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;SALIDAS;13064
20260429;2019;3;MARZO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;MOVIMIENTO GENERAL;25201
20260429;2019;3;MARZO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;LLEGADAS;0
20260429;2019;3;MARZO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;SALIDAS;0
20260429;2019;3;MARZO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;MOQUEGUA;ILO;DOMÉSTICO;LLEGADAS;1069
20260429;2019;3;MARZO;MOQUEGUA;ILO;DOMÉSTICO;SALIDAS;1069
20260429;2019;3;MARZO;MOQUEGUA;ILO;DOMÉSTICO;MOVIMIENTO GENERAL;2138
20260429;2019;3;MARZO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;LLEGADAS;13648
20260429;2019;3;MARZO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;SALIDAS;14861
20260429;2019;3;MARZO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;MOVIMIENTO GENERAL;28509
20260429;2019;3;MARZO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;LLEGADAS;0
20260429;2019;3;MARZO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;SALIDAS;0
20260429;2019;3;MARZO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;LLEGADAS;37225
20260429;2019;3;MARZO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;SALIDAS;38069
20260429;2019;3;MARZO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;MOVIMIENTO GENERAL;75294
20260429;2019;3;MARZO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;LLEGADAS;0
20260429;2019;3;MARZO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;SALIDAS;0
20260429;2019;3;MARZO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;LLEGADAS;17328
20260429;2019;3;MARZO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;SALIDAS;18885
20260429;2019;3;MARZO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;MOVIMIENTO GENERAL;36213
20260429;2019;3;MARZO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;LLEGADAS;0
20260429;2019;3;MARZO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;SALIDAS;0
20260429;2019;3;MARZO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2019;3;MARZO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;LLEGADAS;33347
20260429;2019;3;MARZO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;SALIDAS;33573
20260429;2019;3;MARZO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;MOVIMIENTO GENERAL;66920
20260429;2019;3;MARZO;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;LLEGADAS;0
